,fulfilment,shipment_service_level,category,size,amount,shipping_state,rejected,region
113331,0,0,7,10,0.0,30,1,4
113333,1,1,7,9,725.0,16,1,4
113348,1,1,5,10,346.0,19,0,0
113351,1,1,6,6,735.0,15,1,4
113353,1,1,4,8,569.0,9,0,4
113358,1,1,4,5,852.0,15,0,4
113360,1,1,7,0,459.0,20,0,5
113369,1,1,7,5,292.0,20,0,5
113370,0,0,5,0,693.0,8,1,0
113373,1,1,6,8,735.0,15,0,4
113384,1,1,6,0,625.0,8,0,0
113393,1,1,7,7,301.0,31,0,4
113394,1,1,6,10,725.0,8,0,0
113398,1,1,6,8,700.0,22,1,2
113400,1,1,6,7,700.0,10,1,5
113403,0,0,4,0,0.0,16,1,4
113406,0,0,4,0,0.0,33,1,3
113407,0,0,7,5,301.0,16,1,4
113410,0,0,7,8,387.0,15,1,4
113411,0,0,7,8,416.0,15,1,4
113412,0,0,7,8,318.0,15,1,4
113413,0,0,7,8,318.0,15,1,4
113419,1,1,5,8,693.0,1,0,4
113422,1,1,7,10,0.0,20,0,5
113429,1,1,7,1,1099.0,20,0,5
113432,1,1,7,9,446.0,16,0,4
113433,1,1,7,5,0.0,15,0,4
113434,1,1,7,7,735.0,3,0,2
113435,1,1,7,5,435.0,33,0,3
113437,0,0,7,7,0.0,31,1,4
113439,0,0,6,9,625.0,20,1,5
113440,0,0,7,3,836.0,16,1,4
113441,1,1,7,2,727.62,16,1,4
113442,1,1,6,6,735.0,16,0,4
113444,1,1,4,5,650.0,20,0,5
113449,0,0,4,10,0.0,35,1,1
113451,1,1,6,0,735.0,15,0,4
113454,0,0,4,9,0.0,19,1,0
113456,0,0,4,0,635.0,20,1,5
113467,1,1,4,7,635.0,15,0,4
113470,1,1,6,6,735.0,15,0,4
113474,1,1,7,5,368.58,10,1,5
113479,1,1,7,7,486.0,15,0,4
113480,0,0,4,7,0.0,12,1,3
113484,1,1,7,8,380.0,16,1,4
113489,1,1,6,6,735.0,30,0,4
113490,1,1,6,7,735.0,31,0,4
113491,0,0,4,6,0.0,8,1,0
113492,0,0,4,0,759.0,33,1,3
113495,1,1,6,6,735.0,30,0,4
113497,1,1,7,10,292.0,28,0,5
113498,1,1,7,8,301.0,28,0,5
113499,1,1,6,6,735.0,9,0,4
113502,1,1,4,10,521.0,8,0,0
113510,1,1,4,0,569.0,33,0,3
113511,1,1,4,6,852.0,30,0,4
113519,0,0,4,9,0.0,20,1,5
113520,0,0,4,9,1122.0,20,1,5
113521,1,1,4,7,617.14,33,1,3
113526,0,0,4,10,0.0,35,1,1
113530,1,1,7,5,655.0,28,0,5
113531,0,0,4,6,721.0,15,1,4
113532,1,1,6,6,899.0,33,0,3
113540,1,1,4,9,978.57,19,1,0
113541,1,1,4,9,1097.32,19,1,0
113542,1,1,4,9,521.0,35,0,1
113544,1,1,5,0,545.0,27,0,3
113550,0,0,6,8,0.0,31,1,4
113552,1,1,7,7,380.0,16,0,4
113559,1,1,4,7,999.0,34,0,3
113563,1,1,7,6,736.0,31,0,4
113564,1,1,6,6,735.0,16,0,4
113573,0,0,7,5,544.0,35,1,1
113577,1,1,7,5,380.0,30,1,4
113583,1,1,7,7,349.0,10,0,5
113596,0,0,4,0,759.0,33,1,3
113605,1,1,4,7,811.43,1,1,4
113607,1,1,0,5,301.0,33,0,3
113614,1,1,7,6,453.33,25,1,1
113617,1,1,7,0,317.14,30,1,4
113618,0,0,4,6,0.0,28,1,5
113620,1,1,7,5,565.0,33,0,3
113625,0,0,7,7,468.0,15,1,4
113627,0,0,7,6,387.0,15,1,4
113630,1,1,4,6,759.0,4,0,1
113633,0,0,7,6,0.0,25,1,1
113634,1,1,4,6,0.0,14,1,1
113636,1,1,7,6,315.0,4,0,1
113639,0,0,6,10,735.0,16,1,4
113640,1,1,7,10,688.0,10,0,5
113649,0,0,7,8,0.0,16,1,4
113650,1,1,7,7,0.0,31,1,4
113651,1,1,7,7,458.0,30,0,4
113652,1,1,4,6,759.0,31,0,4
113658,1,1,4,6,999.0,16,1,4
113659,0,0,7,10,0.0,35,1,1
113660,1,1,7,8,486.0,33,0,3
113664,1,1,4,8,922.86,30,1,4
113675,0,0,4,6,0.0,20,1,5
113677,1,1,7,7,735.0,33,0,3
113681,1,1,6,5,421.9,31,1,4
113682,0,0,7,5,0.0,31,1,4
113686,1,1,6,0,1044.0,20,0,5
113692,1,1,7,7,700.0,33,1,3
113693,1,1,6,7,734.29,33,1,3
113696,1,1,6,5,0.0,31,1,4
113708,1,1,1,5,0.0,3,0,2
113711,1,1,4,0,832.0,11,0,3
113718,1,1,7,7,700.0,33,1,3
113720,0,0,5,7,568.0,8,1,0
113723,0,0,4,0,666.0,20,1,5
113734,1,1,7,10,387.0,30,0,4
113735,1,1,7,5,534.0,33,0,3
113737,1,1,4,5,666.0,33,0,3
113740,1,1,7,6,301.0,15,0,4
113742,1,1,4,10,786.0,20,0,5
113745,0,0,7,7,0.0,33,1,3
113746,1,1,7,6,533.0,11,0,3
113750,1,1,4,5,635.0,15,1,4
113752,1,1,7,10,729.0,28,0,5
113758,0,0,5,10,0.0,30,1,4
113760,0,0,7,5,301.0,20,1,5
113764,0,0,6,10,0.0,4,1,1
113777,1,1,7,7,278.1,12,1,3
113781,1,1,4,8,671.0,31,0,4
113782,1,1,4,9,799.0,15,0,4
113790,1,1,4,6,0.0,20,1,5
113796,1,1,5,9,987.0,15,0,4
113804,1,1,7,9,0.0,13,1,3
113807,1,1,7,8,709.0,10,0,5
113809,1,1,7,5,0.0,31,1,4
113811,1,1,2,10,399.0,20,0,5
113814,1,1,4,8,582.0,28,0,5
113815,1,1,7,5,358.1,31,1,4
113818,1,1,7,0,545.0,20,0,5
113824,1,1,6,8,725.0,31,0,4
113829,1,1,7,9,286.67,31,1,4
113843,0,0,7,6,0.0,35,1,1
113844,0,0,7,8,0.0,31,1,4
113847,1,1,6,6,0.0,33,1,3
113849,0,0,4,6,759.0,28,1,5
113851,1,1,7,5,486.0,11,0,3
113853,1,1,6,5,735.0,31,1,4
113854,1,1,4,6,702.0,30,0,4
113856,1,1,4,10,666.0,1,0,4
113866,1,1,4,5,457.0,8,0,0
113867,1,1,7,8,399.0,35,0,1
113869,0,0,7,10,441.0,20,1,5
113873,1,1,4,10,521.0,15,0,4
113876,0,0,7,10,0.0,33,1,3
113877,1,1,7,8,771.0,30,0,4
113883,1,1,6,10,700.0,31,1,4
113885,1,1,7,6,474.0,33,0,3
113887,1,1,4,5,702.0,31,0,4
113891,1,1,4,10,999.0,15,0,4
113893,1,1,4,8,999.0,15,0,4
113899,0,0,4,7,0.0,8,1,0
113902,1,1,4,0,792.0,30,0,4
113903,1,1,7,0,496.0,30,0,4
113910,0,0,7,0,0.0,31,1,4
113911,0,0,7,0,0.0,31,1,4
113913,0,0,4,8,1122.0,11,1,3
113917,1,1,6,6,725.0,10,0,5
113921,0,0,4,9,1075.0,20,1,5
113927,1,1,7,0,301.0,15,0,4
113928,0,0,4,8,1137.0,35,1,1
113933,0,0,7,5,517.0,15,1,4
113934,0,0,7,6,0.0,30,1,4
113937,0,0,4,8,1137.0,35,1,1
113938,1,1,7,8,368.0,10,0,5
113941,1,1,4,5,764.0,20,0,5
113943,1,1,6,5,735.0,13,0,3
113946,1,1,7,6,688.0,20,0,5
113947,1,1,4,8,976.79,6,1,1
113961,1,1,4,10,633.0,15,0,4
113962,1,1,4,8,786.0,33,0,3
113964,1,1,7,7,0.0,20,0,5
113968,1,1,4,10,1125.0,30,0,4
113972,0,0,7,6,420.0,19,1,0
113978,0,0,4,5,737.0,11,1,3
113980,1,1,4,5,828.0,15,0,4
113987,1,1,7,6,301.0,30,0,4
113991,1,1,7,5,459.0,16,0,4
113992,1,1,7,8,399.0,16,0,4
113997,1,1,4,10,570.48,20,1,5
114002,1,1,6,6,735.0,15,0,4
114003,0,0,7,6,376.0,16,1,4
114004,1,1,4,6,650.0,30,0,4
114010,1,1,7,7,487.0,30,0,4
114023,0,0,7,8,0.0,25,1,1
114024,1,1,6,8,735.0,15,0,4
114025,0,0,4,6,1137.0,15,1,4
114026,0,0,4,6,1075.0,34,1,3
114028,1,1,6,8,725.0,15,0,4
114034,0,0,4,8,783.0,1,1,4
114039,1,1,7,6,436.0,11,0,3
114043,0,0,4,8,0.0,30,1,4
114044,0,0,7,6,399.0,20,1,5
114047,1,1,4,0,721.0,20,0,5
114056,0,0,7,8,335.0,20,1,5
114059,1,1,2,5,855.0,31,0,4
114060,1,1,7,5,376.0,31,0,4
114065,1,1,7,6,735.0,25,0,1
114069,1,1,4,8,595.0,1,0,4
114072,1,1,7,8,540.95,15,1,4
114073,1,1,7,8,445.71,15,1,4
114082,1,1,7,5,0.0,33,1,3
114084,1,1,6,5,735.0,1,0,4
114088,1,1,6,5,735.0,16,0,4
114089,1,1,4,10,650.0,20,0,5
114090,1,1,4,5,845.0,10,0,5
114091,1,1,6,5,725.0,35,0,1
114093,0,0,7,9,399.0,15,1,4
114094,0,0,7,9,349.0,15,1,4
114095,0,0,7,7,320.0,15,1,4
114099,1,1,7,0,472.38,20,1,5
114106,0,0,4,5,475.0,1,1,4
114110,0,0,4,5,1127.0,20,1,5
114112,1,1,7,10,688.0,20,0,5
114114,1,1,7,8,349.0,15,0,4
114116,1,1,4,6,771.0,19,0,0
114125,1,1,4,8,786.0,3,0,2
114133,1,1,7,8,349.0,1,0,4
114134,1,1,6,0,725.0,20,0,5
114135,1,1,7,9,477.0,30,0,4
114149,1,1,6,7,908.0,20,0,5
114150,1,1,6,6,735.0,33,1,3
114153,1,1,7,6,301.0,20,0,5
114157,1,1,7,0,491.0,30,0,4
114159,1,1,7,6,688.0,15,0,4
114161,1,1,7,5,0.0,35,1,1
114165,0,0,7,8,0.0,10,1,5
114166,0,0,7,9,0.0,31,1,4
114167,1,1,7,9,467.62,16,1,4
114173,0,0,7,10,459.0,16,1,4
114177,1,1,4,8,520.54,10,1,5
114179,1,1,6,10,725.0,16,0,4
114180,1,1,2,8,438.0,20,0,5
114181,0,0,7,6,517.0,9,1,4
114183,1,1,7,9,301.0,25,1,1
114186,0,0,7,5,0.0,30,1,4
114187,0,0,7,5,0.0,30,1,4
114189,1,1,4,7,727.62,20,1,5
114190,0,0,4,9,921.0,15,1,4
114194,1,1,7,10,431.0,5,0,3
114198,0,0,7,6,0.0,33,1,3
114201,1,1,7,8,471.0,1,0,4
114204,0,0,6,7,0.0,15,1,4
114211,1,1,4,10,664.0,20,1,5
114214,1,1,4,6,664.0,4,1,1
114215,1,1,7,10,368.0,20,0,5
114216,1,1,7,10,292.0,20,0,5
114217,1,1,7,10,387.0,20,0,5
114220,0,0,7,5,0.0,30,1,4
114222,0,0,7,10,696.0,35,1,1
114224,1,1,4,6,771.0,11,0,3
114231,1,1,4,6,748.57,23,1,2
114235,1,1,7,5,457.0,20,0,5
114237,1,1,7,6,688.0,20,0,5
114238,1,1,4,6,748.57,23,1,2
114241,1,1,4,7,537.0,34,0,3
114242,1,1,7,10,435.0,28,0,5
114243,0,0,7,5,435.0,30,1,4
114244,0,0,7,5,434.0,30,1,4
114245,0,0,7,5,376.0,30,1,4
114246,1,1,4,6,748.57,23,1,2
114247,0,0,7,10,0.0,20,1,5
114250,0,0,7,9,333.0,16,1,4
114254,1,1,7,6,735.0,20,0,5
114255,1,1,6,6,725.0,5,0,3
114262,1,1,0,4,494.0,31,0,4
114263,1,1,0,4,494.0,31,0,4
114268,0,0,5,7,729.0,11,1,3
114271,1,1,6,7,725.0,3,0,2
114276,1,1,4,8,967.0,31,0,4
114281,0,0,4,6,0.0,20,1,5
114282,1,1,4,5,1008.0,31,0,4
114283,0,0,4,6,0.0,20,1,5
114284,1,1,6,9,725.0,16,0,4
114288,1,1,4,7,760.95,15,1,4
114289,1,1,7,10,424.0,8,0,0
114293,1,1,7,5,292.0,35,0,1
114294,1,1,7,5,292.0,33,0,3
114295,1,1,7,5,278.1,35,1,1
114297,1,1,4,0,604.76,30,1,4
114299,1,1,4,6,727.62,20,1,5
114301,1,1,6,10,735.0,30,0,4
114304,1,1,7,5,729.0,31,0,4
114311,1,1,4,8,852.0,20,0,5
114312,1,1,7,8,376.0,14,0,1
114313,0,0,7,5,635.0,20,1,5
114321,1,1,7,5,278.1,35,1,1
114322,1,1,7,8,349.0,35,1,1
114325,1,1,7,6,301.0,30,0,4
114326,1,1,4,6,599.0,27,0,3
114327,1,1,7,7,486.0,20,0,5
114329,1,1,7,5,278.1,35,1,1
114337,0,0,7,8,0.0,10,1,5
114338,1,1,5,6,726.0,35,0,1
114342,0,0,6,10,0.0,20,1,5
114345,1,1,7,6,301.0,16,0,4
114351,1,1,4,5,921.0,15,0,4
114359,1,1,4,5,832.0,8,0,0
114369,0,0,7,6,345.0,20,1,5
114374,1,1,7,6,735.0,15,0,4
114379,1,1,7,9,0.0,6,1,1
114380,1,1,7,6,457.0,16,0,4
114381,0,0,4,0,0.0,20,1,5
114388,1,1,7,5,565.0,31,0,4
114389,1,1,4,7,635.0,19,0,0
114395,1,1,7,0,387.0,20,0,5
114400,0,0,4,0,429.0,12,1,3
114408,1,1,7,0,301.0,34,0,3
114409,1,1,7,8,387.0,35,0,1
114410,1,1,4,6,702.0,20,0,5
114411,0,0,6,9,0.0,10,1,5
114412,1,1,7,9,499.0,35,0,1
114416,1,1,4,7,702.0,10,0,5
114423,0,0,7,5,471.0,31,1,4
114428,0,0,5,5,925.0,33,1,3
114430,0,0,7,7,0.0,19,1,0
114431,1,1,7,0,0.0,33,1,3
114436,1,1,4,7,967.0,25,1,1
114437,1,1,4,6,1125.0,30,0,4
114438,1,1,7,7,735.0,30,0,4
114450,0,0,6,5,0.0,8,1,0
114453,0,0,7,10,0.0,31,1,4
114456,0,0,7,10,0.0,31,1,4
114463,0,0,7,7,0.0,19,1,0
114465,1,1,6,7,735.0,20,0,5
114467,1,1,4,0,0.0,8,1,0
114468,1,1,6,6,0.0,35,0,1
114469,1,1,6,9,0.0,33,0,3
114470,1,1,7,5,534.0,19,1,0
114476,0,0,2,7,452.0,20,1,5
114478,0,0,7,10,0.0,12,1,3
114483,1,1,6,8,735.0,35,1,1
114484,1,1,4,8,568.0,16,0,4
114487,1,1,6,10,735.0,16,0,4
114488,1,1,7,0,345.0,12,0,3
114494,1,1,7,8,725.0,1,0,4
114506,1,1,7,6,325.0,31,0,4
114507,1,1,7,6,457.0,31,0,4
114508,1,1,7,6,345.0,31,0,4
114510,1,1,4,5,562.0,31,0,4
114513,0,0,7,8,376.0,15,1,4
114517,1,1,4,5,664.0,4,0,1
114523,0,0,4,9,0.0,1,1,4
114525,1,1,4,0,599.0,8,0,0
114533,1,1,5,8,726.0,11,0,3
114535,1,1,7,8,518.1,8,1,0
114540,1,1,4,6,0.0,31,1,4
114542,1,1,7,0,345.0,1,1,4
114543,1,1,4,6,664.0,8,0,0
114546,1,1,5,9,479.0,20,0,5
114550,1,1,6,7,735.0,15,0,4
114556,1,1,4,6,1043.0,28,0,5
114558,1,1,5,0,456.19,20,1,5
114564,0,0,7,5,635.0,25,1,1
114568,1,1,4,0,599.0,31,0,4
114569,1,1,7,0,461.0,31,0,4
114570,1,1,7,10,449.0,31,0,4
114579,0,0,4,7,0.0,8,1,0
114583,1,1,4,0,666.0,20,0,5
114587,1,1,4,6,799.0,27,1,3
114588,1,1,6,6,771.0,33,0,3
114596,0,0,4,10,521.0,25,1,1
114600,0,0,4,5,635.0,8,1,0
114601,0,0,7,5,441.0,8,1,0
114603,1,1,4,9,1097.32,19,1,0
114611,1,1,7,8,387.0,31,0,4
114613,0,0,6,6,735.0,15,1,4
114615,1,1,6,6,735.0,16,0,4
114616,0,0,5,6,0.0,4,1,1
114620,1,1,7,0,461.0,8,0,0
114624,1,1,4,8,771.0,11,0,3
114625,1,1,6,6,771.0,20,0,5
114634,1,1,5,10,0.0,33,0,3
114635,0,0,7,8,0.0,33,1,3
114638,1,1,6,9,0.0,31,1,4
114639,1,1,4,6,702.0,15,0,4
114649,1,1,7,10,292.0,8,0,0
114651,1,1,6,7,902.86,31,1,4
114652,0,0,4,5,0.0,33,1,3
114654,0,0,7,0,416.0,8,1,0
114658,0,0,7,10,345.0,30,1,4
114661,0,0,4,7,0.0,15,1,4
114664,0,0,7,8,345.0,30,1,4
114665,1,1,4,10,702.0,13,0,3
114666,1,1,7,10,461.0,13,0,3
114672,1,1,7,6,487.0,7,0,5
114679,1,1,7,8,301.0,1,1,4
114681,0,0,7,10,441.0,20,1,5
114682,1,1,6,0,725.0,11,0,3
114683,1,1,6,0,735.0,11,0,3
114684,1,1,5,0,1039.0,11,0,3
114686,1,1,4,5,666.0,20,0,5
114688,1,1,4,8,573.0,11,0,3
114690,0,0,7,10,544.0,19,1,0
114691,1,1,4,10,0.0,20,1,5
114701,1,1,7,6,457.0,28,0,5
114703,1,1,5,6,443.0,8,0,0
114707,1,1,4,7,845.0,8,0,0
114710,1,1,4,8,631.0,20,0,5
114717,0,0,4,10,0.0,20,1,5
114725,1,1,4,7,599.0,31,0,4
114729,1,1,4,9,999.0,34,0,3
114731,1,1,4,9,702.0,30,0,4
114733,1,1,4,7,664.0,31,0,4
114735,0,0,4,7,0.0,20,1,5
114736,1,1,4,6,921.0,28,0,5
114740,1,1,6,8,908.0,34,0,3
114741,1,1,4,6,999.0,11,0,3
114742,0,0,4,9,921.0,15,1,4
114745,1,1,4,6,845.0,33,0,3
114746,1,1,4,6,988.0,15,0,4
114747,1,1,4,5,999.0,15,0,4
114755,1,1,6,0,725.0,15,0,4
114756,1,1,7,10,735.0,15,0,4
114761,1,1,6,8,1044.0,31,1,4
114768,1,1,4,0,635.0,1,1,4
114772,0,0,4,7,771.0,12,1,3
114774,1,1,7,0,345.0,35,0,1
114776,1,1,4,0,635.0,8,0,0
114778,1,1,4,10,0.0,30,1,4
114781,0,0,4,7,0.0,15,1,4
114782,1,1,7,5,754.0,10,0,5
114787,1,1,4,10,599.0,34,0,3
114789,1,1,4,6,999.0,28,0,5
114795,1,1,7,5,688.0,31,0,4
114797,1,1,4,8,847.0,33,0,3
114803,1,1,7,5,533.0,33,1,3
114807,1,1,7,5,735.0,20,0,5
114814,1,1,4,10,664.0,33,0,3
114815,1,1,7,10,449.0,33,1,3
114817,1,1,7,10,387.0,8,0,0
114818,0,0,7,10,517.0,30,1,4
114821,1,1,4,8,799.0,20,0,5
114824,1,1,4,8,0.0,31,0,4
114832,1,1,6,6,735.0,27,0,3
114834,1,1,7,8,358.1,14,1,1
114836,1,1,6,6,735.0,15,0,4
114840,0,0,4,7,0.0,30,1,4
114847,1,1,7,5,368.57,30,1,4
114853,0,0,5,6,0.0,15,1,4
114854,0,0,5,9,0.0,15,1,4
114857,1,1,4,10,1044.0,1,0,4
114862,1,1,5,9,869.0,30,0,4
114865,0,0,7,8,376.0,20,1,5
114866,0,0,4,8,666.0,20,1,5
114868,1,1,7,5,545.0,33,0,3
114869,1,1,7,9,475.24,20,1,5
114874,0,0,5,8,443.0,11,1,3
114880,1,1,4,7,0.0,33,1,3
114884,0,0,6,9,0.0,31,1,4
114886,1,1,6,6,735.0,16,0,4
114891,1,1,7,5,534.0,33,0,3
114892,1,1,6,8,0.0,30,1,4
114897,1,1,4,6,764.0,8,0,0
114903,0,0,7,6,0.0,31,1,4
114904,1,1,7,6,518.0,35,0,1
114905,1,1,7,6,376.0,35,0,1
114908,1,1,7,10,819.0,33,0,3
114912,1,1,6,5,1059.82,31,1,4
114915,0,0,4,10,0.0,20,1,5
114918,1,1,4,6,521.0,27,0,3
114927,0,0,6,10,0.0,20,1,5
114928,1,1,4,6,492.38,14,1,1
114929,1,1,6,7,725.0,1,0,4
114932,0,0,4,7,0.0,1,1,4
114933,1,1,4,7,1068.0,19,0,0
114934,1,1,4,8,604.76,20,1,5
114936,0,0,4,7,0.0,1,1,4
114941,1,1,6,6,1044.0,31,1,4
114946,1,1,4,6,664.0,31,0,4
114947,1,1,6,6,735.0,31,0,4
114950,1,1,4,5,845.0,11,0,3
114953,1,1,4,0,571.0,8,0,0
114957,0,0,4,5,0.0,33,1,3
114958,0,0,4,7,852.0,20,1,5
114959,1,1,6,5,735.0,1,0,4
114960,1,1,6,7,735.0,20,0,5
114962,1,1,4,7,1068.0,31,0,4
114964,1,1,6,6,0.0,31,1,4
114966,1,1,6,6,735.0,33,1,3
114967,1,1,6,5,0.0,15,0,4
114968,0,0,7,8,0.0,19,1,0
114969,0,0,5,6,698.0,33,1,3
114976,1,1,7,10,387.0,15,0,4
114981,1,1,7,10,368.0,15,0,4
114988,1,1,6,6,735.0,16,0,4
114990,1,1,7,0,345.0,1,0,4
114991,1,1,7,6,492.38,35,1,1
114994,0,0,4,7,0.0,31,1,4
114997,1,1,7,0,614.29,35,1,1
114998,0,0,4,7,0.0,31,1,4
115001,0,0,7,7,0.0,28,1,5
115006,0,0,7,10,0.0,20,1,5
115010,1,1,6,5,725.0,11,1,3
115011,1,1,7,6,345.0,30,0,4
115012,1,1,6,8,735.0,20,0,5
115013,1,1,4,6,967.0,15,0,4
115020,1,1,6,8,700.0,20,1,5
115023,1,1,4,7,1133.0,9,0,4
115024,0,0,6,8,968.0,20,1,5
115027,1,1,7,5,735.0,25,0,1
115035,0,0,7,10,0.0,1,1,4
115036,0,0,4,10,0.0,1,1,4
115037,1,1,6,8,725.0,10,0,5
115042,1,1,6,5,735.0,33,0,3
115049,1,1,4,8,671.0,20,0,5
115056,1,1,4,9,571.0,20,0,5
115061,1,1,4,6,771.0,31,0,4
115062,1,1,7,0,702.0,10,0,5
115064,1,1,6,6,614.0,33,0,3
115076,0,0,4,6,0.0,30,1,4
115077,0,0,4,6,967.0,15,1,4
115087,1,1,4,0,635.0,20,0,5
115088,0,0,4,10,969.0,15,1,4
115092,0,0,4,5,0.0,3,1,2
115094,1,1,6,0,735.0,15,0,4
115095,1,1,7,8,318.0,6,0,1
115104,1,1,7,7,459.0,31,0,4
115107,0,0,7,9,475.0,33,1,3
115110,1,1,6,5,700.0,20,1,5
115116,1,1,7,5,568.0,15,0,4
115117,0,0,7,10,0.0,31,1,4
115118,1,1,6,0,771.0,33,0,3
115119,1,1,6,8,700.0,20,1,5
115120,1,1,6,5,735.0,5,0,3
115122,1,1,7,5,496.0,33,0,3
115123,1,1,4,6,734.29,31,1,4
115126,1,1,4,6,734.29,31,1,4
115127,1,1,4,6,799.0,14,0,1
115129,1,1,5,9,479.0,20,0,5
115138,1,1,4,7,537.0,3,0,2
115142,1,1,6,8,735.0,6,0,1
115143,1,1,4,9,852.0,20,0,5
115145,1,1,6,5,735.0,31,0,4
115149,1,1,6,5,735.0,15,0,4
115150,1,1,4,9,0.0,20,1,5
115153,1,1,6,6,735.0,15,0,4
115156,0,0,5,9,0.0,19,1,0
115158,0,0,7,5,458.0,20,1,5
115160,0,0,4,8,0.0,27,1,3
115162,1,1,4,8,573.0,20,0,5
115170,1,1,7,7,399.0,33,0,3
115171,0,0,7,5,301.0,4,1,1
115175,1,1,7,5,376.0,20,1,5
115178,1,1,6,8,735.0,20,1,5
115191,1,1,6,5,735.0,35,0,1
115197,1,1,6,10,1044.0,19,0,0
115208,1,1,7,5,292.0,25,0,1
115210,0,0,7,8,0.0,20,1,5
115216,0,0,7,6,0.0,20,1,5
115217,0,0,7,6,0.0,20,1,5
115220,1,1,4,7,799.0,19,0,0
115221,0,0,4,5,0.0,20,1,5
115230,0,0,7,6,0.0,8,1,0
115233,1,1,6,6,700.0,31,1,4
115234,0,0,4,6,0.0,30,1,4
115237,0,0,4,9,635.0,33,1,3
115238,0,0,7,10,471.0,33,1,3
115239,1,1,6,6,735.0,16,1,4
115242,0,0,7,6,0.0,20,1,5
115250,1,1,5,8,691.43,35,1,1
115251,1,1,4,6,664.0,19,0,0
115259,1,1,7,0,718.1,19,1,0
115262,1,1,7,8,725.0,28,1,5
115264,0,0,7,0,432.0,31,1,4
115266,0,0,7,10,533.0,20,1,5
115269,1,1,7,9,568.0,35,0,1
115270,1,1,4,5,478.0,31,0,4
115271,1,1,7,7,387.0,30,0,4
115278,1,1,5,8,691.43,15,1,4
115280,1,1,4,8,666.0,30,0,4
115286,1,1,4,10,999.0,16,0,4
115295,0,0,4,10,999.0,16,1,4
115296,1,1,4,7,999.0,1,0,4
115297,0,0,7,8,459.0,1,1,4
115301,1,1,7,10,735.0,1,0,4
115303,1,1,5,8,693.0,35,0,1
115306,1,1,4,8,748.57,3,1,2
115308,0,0,7,7,0.0,35,1,1
115316,1,1,7,8,725.0,33,0,3
115317,1,1,7,5,636.0,33,0,3
115321,1,1,7,10,491.0,20,0,5
115323,1,1,7,5,376.0,9,0,4
115330,1,1,4,5,633.0,14,0,1
115333,1,1,4,0,475.0,16,0,4
115335,1,1,6,6,735.0,35,0,1
115346,0,0,5,9,729.0,15,1,4
115347,0,0,5,9,512.0,15,1,4
115348,1,1,4,8,969.0,8,0,0
115350,0,0,7,1,1043.0,16,1,4
115351,0,0,6,6,735.0,20,1,5
115352,1,1,7,7,471.0,1,0,4
115353,0,0,7,10,696.0,20,1,5
115356,1,1,6,6,0.0,33,1,3
115360,1,1,6,6,0.0,33,1,3
115361,1,1,6,5,735.0,10,0,5
115362,1,1,6,5,735.0,10,0,5
115363,1,1,7,5,735.0,10,0,5
115364,1,1,4,7,1075.0,15,0,4
115371,1,1,6,8,735.0,3,0,2
115379,0,0,7,9,475.0,33,1,3
115381,1,1,4,5,999.0,30,0,4
115384,0,0,4,6,988.0,29,1,2
115385,1,1,7,10,333.0,1,1,4
115387,0,0,7,5,0.0,30,1,4
115389,1,1,4,7,0.0,15,1,4
115397,1,1,5,6,417.0,10,0,5
115401,0,0,4,6,999.0,6,1,1
115403,1,1,7,7,533.0,20,0,5
115404,0,0,7,6,0.0,25,1,1
115405,1,1,7,6,345.0,20,0,5
115407,1,1,6,10,735.0,30,0,4
115413,1,1,4,6,999.0,27,0,3
115414,1,1,4,8,664.0,31,0,4
115419,0,0,7,5,376.0,25,1,1
115420,1,1,6,8,948.0,20,0,5
115422,1,1,4,8,569.0,33,0,3
115423,1,1,4,0,599.0,20,0,5
115426,1,1,4,6,666.0,8,0,0
115427,1,1,6,10,413.0,10,0,5
115428,1,1,3,4,998.0,35,1,1
115429,1,1,7,10,0.0,30,1,4
115431,1,1,7,5,636.0,15,0,4
115436,1,1,7,6,599.0,20,0,5
115440,1,1,6,9,700.0,35,1,1
115441,1,1,7,9,690.48,35,1,1
115443,1,1,7,9,0.0,35,1,1
115446,1,1,7,8,380.0,15,0,4
115447,1,1,7,5,325.0,15,0,4
115448,1,1,7,8,325.0,15,0,4
115449,1,1,4,5,569.0,15,0,4
115454,1,1,4,7,0.0,15,1,4
115456,1,1,6,5,735.0,30,0,4
115457,1,1,6,6,700.0,22,1,2
115458,0,0,4,6,0.0,28,1,5
115460,0,0,4,10,635.0,35,1,1
115463,1,1,7,0,487.0,15,0,4
115468,0,0,7,0,0.0,31,1,4
115470,1,1,4,8,652.0,15,0,4
115472,1,1,2,7,1099.0,12,0,3
115473,1,1,6,6,1091.0,12,0,3
115475,1,1,4,5,811.43,30,1,4
115476,0,0,7,6,432.0,30,1,4
115478,1,1,6,6,700.0,33,1,3
115479,0,0,7,5,0.0,16,1,4
115481,1,1,4,0,799.0,31,0,4
115483,1,1,6,5,735.0,15,0,4
115484,1,1,0,4,521.9,30,1,4
115485,1,1,6,0,771.0,16,0,4
115494,1,1,6,6,0.0,33,1,3
115495,1,1,6,6,735.0,33,0,3
115498,1,1,4,8,665.71,35,1,1
115499,0,0,7,6,0.0,20,1,5
115504,1,1,6,7,735.0,25,0,1
115505,1,1,7,5,636.0,20,1,5
115507,0,0,4,10,0.0,35,1,1
115508,1,1,6,7,735.0,35,0,1
115512,1,1,4,10,664.0,6,0,1
